# TABLE NO.     2: NUTS Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
ITERATION,THETA1,THETA2,THETA3,THETA4,"SIGMA(1,1)","OMEGA(1,1)","OMEGA(2,1)","OMEGA(2,2)","OMEGA(3,1)","OMEGA(3,2)","OMEGA(3,3)","OMEGA(4,1)","OMEGA(4,2)","OMEGA(4,3)","OMEGA(4,4)",MCMCOBJ
890,1.57531E+00,1.53037E+00,8.13286E-01,2.39034E+00,5.23088E-02,5.33174E-02,2.93709E-02,5.52603E-02,-3.32730E-02,-2.24585E-02,8.19248E-02,7.43402E-02,6.13139E-02,-7.85060E-02,2.71991E-01,-2735.7484273226232
891,1.60631E+00,1.55310E+00,7.50994E-01,2.34941E+00,6.12518E-02,4.52448E-02,2.93171E-02,6.30739E-02,-3.19319E-02,-2.22643E-02,1.12666E-01,6.58909E-02,5.48125E-02,-7.49168E-02,2.31649E-01,-2699.7843670523953
892,1.64407E+00,1.60019E+00,7.35363E-01,2.42822E+00,4.85046E-02,4.23290E-02,3.17814E-02,5.96430E-02,-3.13390E-02,-2.84463E-02,1.08602E-01,5.95519E-02,3.05190E-02,-9.90357E-02,2.41537E-01,-2765.8588270236241
893,1.64407E+00,1.60019E+00,7.35363E-01,2.42822E+00,4.85046E-02,4.23290E-02,3.17814E-02,5.96430E-02,-3.13390E-02,-2.84463E-02,1.08602E-01,5.95519E-02,3.05190E-02,-9.90357E-02,2.41537E-01,-2765.8588270236241
894,1.57967E+00,1.57093E+00,7.62275E-01,2.34936E+00,5.47154E-02,4.48586E-02,2.52263E-02,5.69612E-02,-3.16518E-02,-1.65309E-02,1.21337E-01,6.58886E-02,2.24047E-02,-1.19829E-01,2.54269E-01,-2749.9748493605071
895,1.62486E+00,1.54371E+00,6.72625E-01,2.39920E+00,5.14410E-02,6.91065E-02,5.88830E-02,9.48562E-02,-5.07818E-02,-6.01365E-02,1.10822E-01,1.15059E-01,9.51998E-02,-1.24504E-01,3.42583E-01,-2734.4404638228866
896,1.61895E+00,1.55743E+00,7.62402E-01,2.36790E+00,5.14947E-02,3.65172E-02,2.01056E-02,4.33102E-02,-2.83039E-02,-2.00520E-02,1.31212E-01,5.70663E-02,1.79969E-02,-1.10918E-01,2.28371E-01,-2739.8651591924026
897,1.61136E+00,1.58659E+00,7.09885E-01,2.41288E+00,4.97677E-02,3.65907E-02,2.67772E-02,6.20040E-02,-2.96648E-02,-1.05157E-02,1.26281E-01,5.01872E-02,1.71936E-02,-1.01618E-01,2.47136E-01,-2679.0203098918264
898,1.61987E+00,1.59501E+00,6.71543E-01,2.35891E+00,6.49035E-02,4.26180E-02,2.42006E-02,5.35226E-02,-4.39789E-02,-3.42532E-02,1.57035E-01,8.09993E-02,5.49385E-02,-1.64289E-01,3.76029E-01,-2645.3493272913620
899,1.59484E+00,1.56215E+00,7.77742E-01,2.39551E+00,6.06570E-02,4.46870E-02,3.38867E-02,6.31092E-02,-3.28169E-02,-2.82321E-02,1.56945E-01,6.71043E-02,5.94923E-02,-1.05361E-01,2.22099E-01,-2596.2414353931490
900,1.64379E+00,1.58052E+00,7.28923E-01,2.42897E+00,5.55031E-02,4.05146E-02,3.21737E-02,6.63625E-02,-3.18565E-02,-3.69701E-02,1.07619E-01,4.69901E-02,4.96182E-02,-8.72390E-02,2.03504E-01,-2701.3323628886969
901,1.57308E+00,1.48666E+00,8.87618E-01,2.26872E+00,5.41223E-02,5.44444E-02,4.56618E-02,7.58909E-02,-5.02024E-02,-3.59561E-02,1.17352E-01,9.53563E-02,7.31813E-02,-1.28775E-01,3.03306E-01,-2691.3641766751443
902,1.60249E+00,1.53737E+00,9.07021E-01,2.36060E+00,5.48065E-02,6.31344E-02,5.87670E-02,1.00600E-01,-5.69153E-02,-5.87167E-02,1.36699E-01,1.21495E-01,1.05797E-01,-1.68253E-01,3.73615E-01,-2681.3634004847349
903,1.65581E+00,1.59593E+00,7.60309E-01,2.42588E+00,6.16671E-02,4.34556E-02,2.73786E-02,5.69463E-02,-2.29844E-02,-1.35997E-02,1.23886E-01,7.35300E-02,2.76951E-02,-9.10255E-02,3.46790E-01,-2642.1687487972122
904,1.63511E+00,1.53161E+00,7.39705E-01,2.43066E+00,5.78698E-02,7.92799E-02,6.86380E-02,1.16222E-01,-2.34558E-02,-2.25075E-02,9.83607E-02,1.54662E-01,1.33779E-01,-9.13828E-02,5.06461E-01,-2589.3365029262181
905,1.58734E+00,1.53655E+00,7.45840E-01,2.26510E+00,4.69288E-02,5.17278E-02,4.51861E-02,9.79307E-02,-2.37734E-02,-1.05117E-02,1.12088E-01,6.12353E-02,3.43769E-02,-7.57413E-02,2.32296E-01,-2617.0577425196793
906,1.57988E+00,1.55206E+00,6.37429E-01,2.30255E+00,5.63637E-02,5.59444E-02,4.57295E-02,1.24665E-01,-3.07165E-02,-2.28840E-02,1.06949E-01,1.02418E-01,7.59422E-02,-6.84121E-02,3.19606E-01,-2622.7218915079666
907,1.60560E+00,1.57036E+00,7.60127E-01,2.37392E+00,5.69467E-02,4.61213E-02,3.65885E-02,6.97399E-02,-2.15091E-02,-2.27049E-02,1.02685E-01,6.48507E-02,3.85732E-02,-6.29554E-02,2.42442E-01,-2658.3814800281261
908,1.57524E+00,1.57881E+00,7.87188E-01,2.34866E+00,5.20930E-02,4.36366E-02,3.45498E-02,8.11848E-02,-3.80097E-02,-2.91315E-02,9.41020E-02,7.73493E-02,5.62083E-02,-1.11541E-01,2.87073E-01,-2672.9071063911852
909,1.63274E+00,1.53496E+00,7.26110E-01,2.37466E+00,5.46794E-02,5.71794E-02,4.23740E-02,8.52104E-02,-3.76537E-02,-1.99065E-02,9.47758E-02,8.68132E-02,4.93944E-02,-8.26797E-02,2.39464E-01,-2663.1318321092194
910,1.59596E+00,1.55476E+00,7.22136E-01,2.32128E+00,5.90275E-02,5.43858E-02,4.01323E-02,9.34981E-02,-3.52787E-02,-1.73256E-02,1.03660E-01,8.57635E-02,5.74425E-02,-9.76868E-02,2.68284E-01,-2682.2887115170051
911,1.60497E+00,1.53806E+00,6.99746E-01,2.33676E+00,6.23301E-02,5.20682E-02,3.88225E-02,8.75056E-02,-3.33321E-02,-1.70926E-02,8.35695E-02,8.17792E-02,6.80375E-02,-8.45532E-02,2.55619E-01,-2677.9244715016807
912,1.59581E+00,1.54827E+00,7.37134E-01,2.36807E+00,5.74725E-02,5.08086E-02,4.11969E-02,8.47933E-02,-3.16523E-02,-1.63174E-02,8.41778E-02,6.89457E-02,4.61046E-02,-6.75911E-02,2.10323E-01,-2694.6705439429115
913,1.64461E+00,1.64084E+00,7.18516E-01,2.37399E+00,4.90584E-02,7.41465E-02,5.34031E-02,1.06577E-01,-4.97630E-02,-3.96995E-02,1.52420E-01,1.14568E-01,8.61707E-02,-1.25881E-01,3.21583E-01,-2652.3087413524850
914,1.62659E+00,1.59749E+00,6.98133E-01,2.37363E+00,6.10528E-02,3.60799E-02,3.04866E-02,8.05478E-02,-1.44801E-02,-3.42534E-03,1.29970E-01,5.57192E-02,3.60452E-02,-8.60985E-02,2.46727E-01,-2647.1132629471399
915,1.61128E+00,1.57833E+00,7.40150E-01,2.38240E+00,5.20812E-02,3.93041E-02,3.12549E-02,7.26698E-02,-2.16842E-02,-1.31927E-02,1.42546E-01,6.49474E-02,4.24876E-02,-9.88097E-02,2.61948E-01,-2624.6460373475293
916,1.58997E+00,1.56196E+00,7.10410E-01,2.31631E+00,5.74952E-02,3.59409E-02,2.17350E-02,6.37810E-02,-1.51480E-02,-5.02266E-04,1.42299E-01,5.51943E-02,2.48472E-02,-7.96683E-02,2.70842E-01,-2585.7666261331256
917,1.60962E+00,1.61101E+00,6.48717E-01,2.39954E+00,5.84281E-02,6.62237E-02,4.82601E-02,9.74100E-02,-4.88661E-02,-3.96044E-03,1.72651E-01,1.27817E-01,7.24184E-02,-1.74632E-01,4.25200E-01,-2576.3728329284904
918,1.62982E+00,1.57859E+00,7.21395E-01,2.36376E+00,6.28988E-02,4.85629E-02,3.89872E-02,8.33770E-02,-2.53722E-02,-5.95758E-03,1.07860E-01,6.73923E-02,3.60133E-02,-1.03464E-01,2.71602E-01,-2590.1528209796379
919,1.60631E+00,1.62530E+00,7.59687E-01,2.30935E+00,5.63751E-02,4.73655E-02,3.36560E-02,6.20243E-02,-5.15477E-02,-3.56877E-02,1.31481E-01,6.78633E-02,4.11380E-02,-1.37503E-01,2.30534E-01,-2703.0024684331224
920,1.60012E+00,1.57542E+00,7.81839E-01,2.36784E+00,6.38585E-02,4.57726E-02,3.41727E-02,7.00898E-02,-2.33991E-02,-1.08764E-02,1.29742E-01,6.63987E-02,5.59725E-02,-1.35932E-01,2.71113E-01,-2645.3742167796709
921,1.61740E+00,1.64010E+00,7.49604E-01,2.40518E+00,6.37009E-02,5.92614E-02,3.97317E-02,7.07657E-02,-3.55084E-02,-2.04447E-02,1.16507E-01,9.19707E-02,5.99660E-02,-1.36748E-01,2.97005E-01,-2641.5665648221857
922,1.62188E+00,1.63579E+00,7.63224E-01,2.40083E+00,6.22877E-02,6.17146E-02,4.21003E-02,7.19859E-02,-3.70757E-02,-2.06201E-02,1.14331E-01,9.55233E-02,6.52172E-02,-1.33372E-01,2.91011E-01,-2638.3394839530729
923,1.60948E+00,1.58976E+00,7.36068E-01,2.35326E+00,6.63455E-02,5.11981E-02,4.15947E-02,7.67275E-02,-3.90191E-02,-2.10033E-02,1.55287E-01,8.07636E-02,6.38417E-02,-1.33988E-01,2.68514E-01,-2638.7463761070594
924,1.65506E+00,1.61588E+00,7.66865E-01,2.38537E+00,5.95424E-02,5.86640E-02,4.50082E-02,9.25984E-02,-1.97195E-02,-2.03579E-03,1.26829E-01,7.93118E-02,4.92082E-02,-9.79128E-02,2.15742E-01,-2667.5811824779526
925,1.64221E+00,1.63784E+00,7.26275E-01,2.46114E+00,6.40720E-02,6.60023E-02,5.69501E-02,8.34888E-02,-3.12941E-02,-3.21300E-02,9.00654E-02,1.22625E-01,1.17533E-01,-1.16096E-01,3.58201E-01,-2669.5558276070242
926,1.60967E+00,1.55549E+00,7.60020E-01,2.36275E+00,6.59905E-02,3.97256E-02,4.38758E-02,1.01462E-01,-1.09964E-02,6.00443E-03,9.58381E-02,4.99476E-02,3.88548E-02,-7.93290E-02,2.36088E-01,-2642.8239072353340
927,1.62814E+00,1.55686E+00,7.10066E-01,2.37662E+00,4.85975E-02,4.84653E-02,3.46011E-02,7.62611E-02,-6.02896E-02,-2.98528E-02,1.52796E-01,8.53077E-02,3.58559E-02,-1.58389E-01,2.85718E-01,-2717.2323532743353
928,1.61668E+00,1.57068E+00,7.04427E-01,2.33695E+00,6.11002E-02,3.81828E-02,2.80625E-02,7.13608E-02,-3.00360E-02,-5.73191E-03,1.19412E-01,4.93548E-02,2.02045E-02,-1.09766E-01,2.11070E-01,-2697.3260310517330
929,1.60721E+00,1.57611E+00,7.29162E-01,2.37179E+00,6.03542E-02,5.72262E-02,5.34932E-02,8.41365E-02,-4.91263E-02,-4.23944E-02,1.28890E-01,8.21609E-02,7.82796E-02,-1.10901E-01,2.14229E-01,-2699.5908672689020
930,1.63268E+00,1.57406E+00,7.61720E-01,2.37183E+00,5.94938E-02,5.49520E-02,4.74599E-02,7.22867E-02,-3.87149E-02,-2.44975E-02,9.13955E-02,6.96547E-02,5.41579E-02,-9.44680E-02,2.19423E-01,-2736.7720468601683
931,1.62324E+00,1.56872E+00,7.32451E-01,2.44825E+00,6.01646E-02,4.33099E-02,2.69229E-02,4.52776E-02,-2.72608E-02,-3.35906E-02,1.44046E-01,7.87156E-02,5.36736E-02,-1.12819E-01,2.72422E-01,-2666.4458817502277
932,1.63596E+00,1.60604E+00,7.26485E-01,2.37341E+00,5.56615E-02,5.73859E-02,4.30315E-02,6.84725E-02,-3.94237E-02,-2.75105E-02,1.46341E-01,1.05591E-01,6.11456E-02,-1.08379E-01,3.25249E-01,-2697.3004586162920
933,1.61550E+00,1.57745E+00,6.98955E-01,2.40347E+00,5.18291E-02,4.57780E-02,3.23099E-02,6.20892E-02,-3.90812E-02,-4.10912E-02,1.44459E-01,7.05639E-02,5.57220E-02,-1.18749E-01,2.15178E-01,-2675.3509892189136
934,1.62081E+00,1.57942E+00,6.24966E-01,2.33592E+00,6.30444E-02,5.69203E-02,3.23173E-02,6.27172E-02,-7.42094E-02,-5.77771E-02,2.38467E-01,1.06208E-01,4.72712E-02,-1.79134E-01,3.45870E-01,-2613.8054031396878
935,1.51777E+00,1.50260E+00,7.19522E-01,2.18255E+00,6.40529E-02,5.23534E-02,2.98204E-02,4.70742E-02,-3.96507E-02,-3.34889E-02,2.01251E-01,7.87294E-02,4.01647E-02,-1.17307E-01,2.47122E-01,-2566.2131428605112
936,1.64855E+00,1.60919E+00,6.55306E-01,2.37227E+00,5.38511E-02,5.45755E-02,3.68234E-02,9.73546E-02,-1.52132E-02,8.32112E-03,1.84233E-01,7.50792E-02,4.31849E-02,-6.07053E-02,2.50962E-01,-2592.5882572892920
937,1.57968E+00,1.53598E+00,7.45831E-01,2.29903E+00,5.77564E-02,6.90970E-02,5.40578E-02,8.25926E-02,-1.35617E-02,6.60919E-03,1.45650E-01,8.91186E-02,6.36539E-02,-8.08965E-02,2.57674E-01,-2603.3693939110235
938,1.63588E+00,1.54635E+00,6.79726E-01,2.40238E+00,6.32408E-02,5.35334E-02,2.95581E-02,6.98712E-02,-1.48594E-02,-1.32025E-02,1.44803E-01,8.21359E-02,4.45473E-02,-7.82405E-02,2.45672E-01,-2585.4798944096847
939,1.57578E+00,1.54443E+00,6.93511E-01,2.32289E+00,5.59218E-02,5.53626E-02,4.12450E-02,7.72182E-02,-3.63851E-02,-3.45755E-02,1.12083E-01,9.07633E-02,7.11545E-02,-1.19534E-01,2.99465E-01,-2669.0942056462532
940,1.62513E+00,1.55420E+00,7.47877E-01,2.43560E+00,5.46315E-02,5.42039E-02,4.88664E-02,8.77457E-02,-2.97998E-02,-2.06116E-02,8.71921E-02,9.82809E-02,9.64672E-02,-9.72916E-02,3.15801E-01,-2731.4662195903697
941,1.61670E+00,1.55487E+00,7.46810E-01,2.34887E+00,6.74077E-02,3.97718E-02,1.54192E-02,3.79493E-02,-2.42497E-02,-8.96349E-03,1.44494E-01,4.81829E-02,6.77135E-03,-1.04433E-01,1.89921E-01,-2673.9485280169965
942,1.60400E+00,1.55139E+00,7.54905E-01,2.33965E+00,5.80876E-02,5.45488E-02,3.80449E-02,7.71202E-02,-3.63335E-02,-2.94688E-02,1.36473E-01,5.47810E-02,3.48353E-02,-1.22157E-01,1.77182E-01,-2736.6113685204073
943,1.61110E+00,1.48858E+00,7.94444E-01,2.29099E+00,5.65672E-02,5.16687E-02,4.07757E-02,6.67767E-02,-6.81568E-02,-6.19638E-02,2.37481E-01,6.67124E-02,5.57945E-02,-1.73119E-01,2.01854E-01,-2748.0045098588180
944,1.60951E+00,1.48295E+00,7.85434E-01,2.28022E+00,5.63384E-02,5.26821E-02,3.78230E-02,6.58271E-02,-6.60610E-02,-5.00962E-02,2.15623E-01,7.09800E-02,5.90769E-02,-1.68170E-01,2.14265E-01,-2731.3597745555676
945,1.59463E+00,1.51756E+00,7.58161E-01,2.31861E+00,5.66804E-02,4.19984E-02,2.52625E-02,4.54399E-02,-5.64017E-02,-2.75719E-02,1.96790E-01,4.56074E-02,2.08403E-02,-1.34628E-01,1.86763E-01,-2759.5779086883340
946,1.58072E+00,1.56622E+00,7.14433E-01,2.26571E+00,6.26949E-02,5.42815E-02,3.60684E-02,7.50049E-02,-6.48940E-02,-3.53660E-02,1.78438E-01,5.25461E-02,3.03217E-02,-1.30977E-01,1.52259E-01,-2686.6916940399665
947,1.67767E+00,1.61756E+00,8.29968E-01,2.47138E+00,6.29333E-02,4.70701E-02,3.41644E-02,7.02145E-02,-3.19561E-02,-2.52738E-02,9.70697E-02,8.55180E-02,4.31426E-02,-9.03901E-02,3.62219E-01,-2624.2334091001571
948,1.60856E+00,1.52153E+00,8.19674E-01,2.45375E+00,6.37837E-02,5.20167E-02,4.26590E-02,6.70523E-02,-3.59569E-02,-2.68293E-02,1.00648E-01,8.59535E-02,7.36750E-02,-1.22131E-01,2.61397E-01,-2699.0303098263466
949,1.61381E+00,1.63264E+00,7.75091E-01,2.38543E+00,5.79610E-02,4.06095E-02,3.26963E-02,6.80379E-02,-3.50690E-02,-3.24289E-02,1.62156E-01,5.75715E-02,4.84674E-02,-1.28527E-01,2.42889E-01,-2668.5420418439580
950,1.62935E+00,1.62540E+00,7.41932E-01,2.41673E+00,5.83993E-02,4.03730E-02,2.95412E-02,6.82136E-02,-3.73253E-02,-2.59989E-02,1.39916E-01,5.59918E-02,3.54557E-02,-1.17829E-01,2.19267E-01,-2599.1551290627108
951,1.61484E+00,1.53943E+00,7.41231E-01,2.40680E+00,6.13994E-02,5.59325E-02,3.32902E-02,7.91420E-02,-5.20626E-02,-2.29852E-02,2.21193E-01,9.54999E-02,3.69253E-02,-1.92704E-01,3.00121E-01,-2601.4665429365978
952,1.62094E+00,1.53457E+00,7.14284E-01,2.40005E+00,5.43864E-02,3.43592E-02,3.47810E-02,7.95820E-02,-2.61232E-02,-1.55771E-02,1.73801E-01,4.54777E-02,3.70609E-02,-1.29546E-01,1.83459E-01,-2679.9390054348496
953,1.58311E+00,1.52765E+00,8.12226E-01,2.31941E+00,5.84460E-02,5.84200E-02,4.79504E-02,9.05472E-02,-7.09027E-02,-6.93415E-02,2.26554E-01,7.63835E-02,7.66781E-02,-1.84005E-01,2.10874E-01,-2691.6603627975401
954,1.63220E+00,1.59348E+00,6.73603E-01,2.41241E+00,6.24256E-02,4.68832E-02,4.95286E-02,9.18950E-02,-4.15045E-02,-3.69326E-02,1.08111E-01,6.43077E-02,7.11345E-02,-1.20412E-01,2.12234E-01,-2710.2381686388835
955,1.62980E+00,1.59315E+00,7.20226E-01,2.40163E+00,6.73481E-02,4.21123E-02,2.85928E-02,5.89261E-02,-3.43203E-02,-3.96077E-02,1.17123E-01,7.51658E-02,7.29362E-02,-1.38794E-01,2.82255E-01,-2735.3948792446272
956,1.61741E+00,1.57481E+00,7.24236E-01,2.36849E+00,6.23166E-02,5.90952E-02,4.19470E-02,5.71859E-02,-3.31666E-02,-2.47131E-02,9.71683E-02,8.18906E-02,6.56311E-02,-1.18353E-01,2.68057E-01,-2761.2743164011181
957,1.59510E+00,1.57300E+00,6.99244E-01,2.33321E+00,5.22432E-02,3.99165E-02,2.10806E-02,5.03539E-02,-4.09067E-02,-2.47364E-02,1.50929E-01,6.14848E-02,3.62516E-02,-1.57750E-01,2.34223E-01,-2800.8429527555531
958,1.58513E+00,1.57154E+00,6.82783E-01,2.32543E+00,5.34531E-02,4.11840E-02,2.13247E-02,4.84946E-02,-4.04414E-02,-1.95044E-02,1.48669E-01,6.42465E-02,3.66596E-02,-1.54692E-01,2.36206E-01,-2796.3237184018835
959,1.59870E+00,1.56427E+00,7.80587E-01,2.31034E+00,5.75893E-02,4.39562E-02,2.24874E-02,3.89770E-02,-3.33054E-02,-2.12932E-02,8.56339E-02,6.38549E-02,2.57340E-02,-9.23545E-02,2.08892E-01,-2769.7184294218496
960,1.64563E+00,1.55707E+00,7.53401E-01,2.53952E+00,5.46905E-02,3.36532E-02,2.91292E-02,7.11954E-02,-2.71376E-02,-2.71652E-02,1.32838E-01,5.97204E-02,7.86665E-02,-1.44266E-01,2.95017E-01,-2710.3523384953355
961,1.59454E+00,1.56270E+00,6.92216E-01,2.39981E+00,5.81347E-02,8.26326E-02,7.02391E-02,9.93414E-02,-4.87889E-02,-3.86347E-02,1.43883E-01,1.13010E-01,9.66665E-02,-1.43088E-01,2.97276E-01,-2689.8849633325340
962,1.60366E+00,1.59703E+00,6.90578E-01,2.34626E+00,5.05364E-02,5.87593E-02,5.26740E-02,9.55132E-02,-3.88344E-02,-2.83529E-02,1.05871E-01,6.81375E-02,6.85445E-02,-1.05079E-01,2.25154E-01,-2740.1089264355601
963,1.58422E+00,1.53295E+00,7.01379E-01,2.35331E+00,5.06142E-02,6.22321E-02,5.08871E-02,9.86066E-02,-3.67939E-02,-1.60171E-02,9.42511E-02,9.02597E-02,7.16466E-02,-1.02658E-01,2.58659E-01,-2722.0333601821881
964,1.61596E+00,1.53780E+00,6.42897E-01,2.34935E+00,5.31688E-02,5.84321E-02,5.43274E-02,1.11639E-01,-2.10882E-02,-2.37889E-02,6.68277E-02,9.86544E-02,6.51532E-02,-8.74185E-02,3.77450E-01,-2674.6929454838596
965,1.57533E+00,1.55823E+00,6.69575E-01,2.25778E+00,5.40751E-02,5.32499E-02,4.28099E-02,1.01514E-01,-2.26061E-02,8.72286E-03,9.14959E-02,8.59500E-02,5.06205E-02,-8.92515E-02,2.50731E-01,-2719.2856348376495
966,1.63550E+00,1.57748E+00,6.78877E-01,2.37382E+00,5.00628E-02,6.32864E-02,5.40065E-02,9.39278E-02,-2.52349E-02,2.24556E-03,1.12853E-01,8.46717E-02,7.30259E-02,-7.98599E-02,2.28032E-01,-2716.6649396231046
967,1.56495E+00,1.55947E+00,7.51313E-01,2.35904E+00,5.48807E-02,4.95266E-02,4.55566E-02,8.87954E-02,-2.16509E-02,7.61624E-03,1.46626E-01,5.91738E-02,3.93408E-02,-9.75979E-02,1.92686E-01,-2658.9291253585798
968,1.63790E+00,1.58222E+00,8.14578E-01,2.42469E+00,5.26921E-02,5.51718E-02,5.08007E-02,7.68928E-02,-1.32203E-02,-1.02778E-03,1.19022E-01,8.92477E-02,9.45014E-02,-7.18761E-02,3.16375E-01,-2678.3141724062580
969,1.66433E+00,1.59187E+00,8.85344E-01,2.41476E+00,4.50095E-02,6.31908E-02,6.47894E-02,1.07213E-01,3.09895E-03,2.63774E-02,1.77953E-01,9.31517E-02,1.03329E-01,-3.60869E-02,3.18210E-01,-2668.3303918518909
970,1.63934E+00,1.60906E+00,8.52040E-01,2.36399E+00,4.55247E-02,6.11570E-02,5.64270E-02,9.23871E-02,2.61026E-03,1.91053E-02,1.40675E-01,8.78744E-02,8.58364E-02,-2.58479E-02,3.20608E-01,-2654.3261754189780
971,1.60900E+00,1.56498E+00,7.52959E-01,2.44958E+00,5.86780E-02,8.21912E-02,5.98432E-02,8.47977E-02,-1.72687E-02,-2.88799E-03,1.20414E-01,1.34901E-01,9.45448E-02,-6.43933E-02,4.18835E-01,-2645.4253788313217
972,1.63813E+00,1.55130E+00,8.03485E-01,2.40287E+00,5.11653E-02,4.68510E-02,3.89427E-02,6.58086E-02,1.48260E-03,-1.00179E-02,1.28284E-01,7.60364E-02,8.00846E-02,-6.67300E-02,3.14346E-01,-2653.6686994089446
973,1.60872E+00,1.57081E+00,7.95929E-01,2.37165E+00,5.80289E-02,4.35492E-02,3.48091E-02,5.94933E-02,-2.93016E-02,-1.55787E-02,1.84421E-01,9.39881E-02,7.68846E-02,-1.67888E-01,4.20510E-01,-2651.7758973138348
974,1.63803E+00,1.59264E+00,7.54163E-01,2.43516E+00,6.23664E-02,6.00584E-02,5.28028E-02,7.08166E-02,-6.26534E-03,3.88732E-03,1.29862E-01,9.70856E-02,9.42190E-02,-1.14475E-01,3.60977E-01,-2673.6795018636003
975,1.61860E+00,1.51059E+00,6.52573E-01,2.35268E+00,4.72261E-02,6.27902E-02,5.39687E-02,9.84853E-02,-1.92512E-02,1.00201E-02,1.99730E-01,9.03077E-02,9.51376E-02,-5.95049E-02,2.55875E-01,-2694.0809250014277
976,1.63858E+00,1.55681E+00,7.36172E-01,2.44308E+00,5.66767E-02,5.59371E-02,5.44857E-02,8.95642E-02,-3.15443E-02,-2.00974E-02,1.69496E-01,9.07977E-02,9.19220E-02,-1.39669E-01,3.25034E-01,-2667.9056828806197
977,1.60354E+00,1.54075E+00,7.83936E-01,2.41577E+00,5.62192E-02,4.95955E-02,4.51340E-02,7.55238E-02,-4.95027E-02,-2.49962E-02,2.12149E-01,8.84910E-02,7.09345E-02,-1.51473E-01,2.99674E-01,-2666.1149973986408
978,1.63588E+00,1.53637E+00,8.06675E-01,2.44735E+00,5.13246E-02,5.56883E-02,4.45355E-02,7.76363E-02,-4.28918E-02,-2.24175E-02,1.98937E-01,9.22001E-02,6.97840E-02,-1.34329E-01,2.65770E-01,-2684.7192236464616
979,1.60936E+00,1.51224E+00,8.01812E-01,2.40989E+00,5.27052E-02,5.65320E-02,4.45091E-02,7.55838E-02,-4.40710E-02,-1.93353E-02,1.90294E-01,8.94320E-02,6.48385E-02,-1.27209E-01,2.47625E-01,-2695.3076619515878
980,1.60145E+00,1.48350E+00,7.39584E-01,2.24512E+00,5.28063E-02,4.75218E-02,3.97811E-02,6.97463E-02,-2.19430E-02,-1.83611E-02,1.07112E-01,6.79138E-02,5.43694E-02,-8.58980E-02,2.98732E-01,-2674.4959020543574
981,1.61838E+00,1.57163E+00,7.68954E-01,2.31842E+00,5.38464E-02,5.12891E-02,4.57165E-02,8.30105E-02,-1.23021E-02,-1.83480E-02,1.02464E-01,9.42486E-02,8.31121E-02,-9.07792E-02,3.35536E-01,-2710.2861126441098
982,1.56440E+00,1.52673E+00,7.18831E-01,2.31091E+00,5.49866E-02,7.80942E-02,7.35422E-02,1.00484E-01,-2.87551E-02,-1.86999E-02,1.09316E-01,1.41617E-01,1.32965E-01,-1.16052E-01,4.39537E-01,-2670.3828161187571
983,1.64092E+00,1.59954E+00,7.53185E-01,2.38802E+00,5.58800E-02,6.10931E-02,5.55417E-02,1.08604E-01,-2.45960E-03,-5.75803E-03,1.13969E-01,9.13729E-02,9.20481E-02,-5.73233E-02,2.50688E-01,-2649.5117212137302
984,1.64047E+00,1.57775E+00,7.67609E-01,2.41952E+00,5.67791E-02,5.18325E-02,4.70004E-02,8.51802E-02,-3.79232E-02,-2.04504E-02,1.29612E-01,9.99519E-02,8.41364E-02,-9.75590E-02,3.07003E-01,-2682.8007846422511
985,1.58691E+00,1.56735E+00,6.67731E-01,2.34419E+00,4.86209E-02,5.46899E-02,3.63257E-02,8.79964E-02,-2.70555E-03,1.16325E-02,1.23861E-01,6.44962E-02,7.08419E-02,-7.44491E-02,2.63194E-01,-2656.2308461948583
986,1.62156E+00,1.61976E+00,8.68226E-01,2.41842E+00,5.67555E-02,6.37911E-02,5.66358E-02,8.79208E-02,1.67889E-03,2.38070E-02,1.32716E-01,1.09806E-01,8.48898E-02,-2.44005E-02,3.50217E-01,-2613.2230081004968
987,1.69649E+00,1.60480E+00,7.82828E-01,2.52197E+00,5.31612E-02,7.50750E-02,5.66553E-02,9.50450E-02,-1.61414E-02,1.23249E-02,1.19151E-01,1.09395E-01,5.83022E-02,-3.13355E-02,3.12886E-01,-2621.2936373916655
988,1.59196E+00,1.57733E+00,8.16612E-01,2.36260E+00,5.44328E-02,5.21465E-02,5.42565E-02,9.95128E-02,-2.71057E-02,-9.05070E-03,1.25906E-01,7.00655E-02,5.98174E-02,-9.28119E-02,2.26414E-01,-2675.4487648225459
989,1.66656E+00,1.59575E+00,7.53878E-01,2.42029E+00,5.04334E-02,7.51011E-02,5.93706E-02,1.10240E-01,-3.71702E-02,-2.51303E-02,1.85309E-01,9.91871E-02,9.27137E-02,-1.08008E-01,2.43207E-01,-2631.9811492606536
990,1.60684E+00,1.54448E+00,7.41287E-01,2.40640E+00,6.02936E-02,5.15839E-02,5.43132E-02,1.14666E-01,-2.75669E-02,-1.93296E-02,1.11782E-01,8.49502E-02,7.21821E-02,-1.02697E-01,2.91760E-01,-2638.2489176693816
